Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
16,,Fri Jun 18 09:51:05 EDT 2021,BridgeSceneFactory.java,1624024265037,15217,0,(I)15(F)2,0.8823529411764706,0.0,0.0,11.76470588235294,0.0,0.0,1.1333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,1.0,0.0,[]
17,,Fri Jun 18 09:51:20 EDT 2021,BridgeSceneFactory.java,1624024280254,14530,0,(I)10(R)4(I)5(R)2,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.42857142857142855,1.0714285714285714,0.0,[]
18,,Fri Jun 18 09:51:34 EDT 2021,BridgeSceneFactory.java,1624024294915,11342,0,(R)8(I)3(R)4(I)6,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,1.9090909090909092,0.0,0.0,0.0,0.0,1.0909090909090908,0.8181818181818182,0.0,[]
19,,Fri Jun 18 09:51:46 EDT 2021,BridgeSceneFactory.java,1624024306390,11514,0,(I)3(R)10(I)3(R)3,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,1.7272727272727273,0.0,0.0,0.0,0.0,1.1818181818181819,0.5454545454545454,0.0,[]
20,,Fri Jun 18 09:51:58 EDT 2021,BridgeSceneFactory.java,1624024318242,-40720,-40720,(R)1(I)6(R)10(I)2(R)1(I)1,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
21,,Fri Jun 18 09:51:22 EDT 2021,BridgeSceneFactory.java,1624024282181,54243,0,(I)6(R)1(I)1(R)1(I)2(R)1(I)1(R)1(I)2(R)1(I)2(R)1(I)2,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.1111111111111111,0.2962962962962963,0.0,[]
22,,Fri Jun 18 09:52:16 EDT 2021,BridgeSceneFactory.java,1624024336424,23318,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.0,[]
23,,Fri Jun 18 09:52:39 EDT 2021,Assignment3.java,1624024359966,47040,0,(I)17(R)3(I)1,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.44680851063829785,0.0,0.0,0.0,0.0,0.06382978723404255,0.3829787234042553,0.0,[]
24,,Fri Jun 18 09:53:34 EDT 2021,Buttons.java,1624024414290,52370,0,(I)1(F)2(D)2(F)2(I)5,0.5,16.666666666666664,0.0,33.33333333333333,0.0,0.0,0.23076923076923078,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.11538461538461539,0.0,[]
25,,Fri Jun 18 09:54:26 EDT 2021,Buttons.java,1624024466660,9745,9745,(I)1(R)2(I)1(R)18(I)1,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,2.5555555555555554,0.0,0.0,0.0,0.0,2.2222222222222223,0.3333333333333333,0.0,[]
26,,Fri Jun 18 09:54:36 EDT 2021,BridgeSceneController.java,1624024476512,79293,0,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0.26582278481012656,0.0,[]
27,,Fri Jun 18 09:55:55 EDT 2021,BridgeSceneController.java,1624024555805,8506,8506,(I)13(R)10,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,2.875,0.0,0.0,0.0,0.0,1.25,1.625,0.0,[]
28,,Fri Jun 18 09:56:04 EDT 2021,Buttons.java,1624024564495,-99732,-99732,(R)2(I)5(R)1,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
29,,Fri Jun 18 09:54:27 EDT 2021,Buttons.java,1624024467414,118644,0,(R)2(I)3(R)1(I)1(R)3(I)2(R)9,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.17796610169491525,0.0,0.0,0.0,0.0,0.1271186440677966,0.05084745762711865,0.0,[]
30,,Fri Jun 18 09:56:26 EDT 2021,BridgeSceneFactory.java,1624024586139,17093,0,(R)6(I)13,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,1.1176470588235294,0.0,0.0,0.0,0.0,0.35294117647058826,0.7647058823529411,0.0,[]
31,,Fri Jun 18 09:56:43 EDT 2021,AnObservableHelper.java,1624024603437,62945,0,(I)3(R)3(D)2(I)1(F)2(D)2(F)1,0.2857142857142857,28.57142857142857,0.0,21.428571428571427,0.0,0.0,0.22580645161290322,0.0,0.06451612903225806,0.04838709677419355,0.0,0.04838709677419355,0.06451612903225806,0.0,[]
32,,Fri Jun 18 09:57:46 EDT 2021,ButtonController.java,1624024666381,49263,0,(D)2(F)1(I)13,0.8125,12.5,0.0,6.25,0.0,0.0,0.32653061224489793,0.0,0.04081632653061224,0.02040816326530612,0.0,0.0,0.2653061224489796,0.0,[]
33,,Fri Jun 18 09:58:36 EDT 2021,Buttons.java,1624024716148,215502,0,(I)3(F)2(I)2(F)7,0.35714285714285715,0.0,0.0,64.28571428571429,0.0,0.0,0.06511627906976744,0.0,0.0,0.04186046511627907,0.0,0.0,0.023255813953488372,0.0,[]
34,,Fri Jun 18 10:02:17 EDT 2021,FiveChars.java,1624024937528,-248123,-248123,(F)5(I)7(R)1,0.5384615384615384,0.0,0.0,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
35,,Fri Jun 18 09:58:10 EDT 2021,Assignment3.java,1624024690489,388230,0,(I)5,1.0,0.0,0.0,0.0,0.0,0.0,0.01288659793814433,0.0,0.0,0.0,0.0,0.0,0.01288659793814433,0.0,[]
36,,Fri Jun 18 10:04:38 EDT 2021,Assignment3.java,1624025078719,32180,0,(F)2(D)2(F)1(D)2(F)6(I)2,0.13333333333333333,26.666666666666668,0.0,60.0,0.0,0.0,0.46875,0.0,0.125,0.28125,0.0,0.0,0.0625,0.0,[]
37,,Fri Jun 18 10:05:12 EDT 2021,FiveChars.java,1624025112587,119791,0,(F)3(D)2(F)1(D)2(F)1(I)4(D)2,0.26666666666666666,40.0,0.0,33.33333333333333,0.0,0.0,0.12605042016806722,0.0,0.05042016806722689,0.04201680672268908,0.0,0.0,0.03361344537815126,0.0,[]
38,,Fri Jun 18 10:07:12 EDT 2021,Assignment3.java,1624025232378,19542,0,(D)5(F)1(D)1(F)1(D)1(I)1(D)7(I)1(D)2,0.1,80.0,0.0,10.0,0.0,0.0,1.0526315789473684,0.0,0.8421052631578947,0.10526315789473684,0.0,0.0,0.10526315789473684,0.0,[]
39,,Fri Jun 18 10:07:32 EDT 2021,FiveChars.java,1624025252136,-92235,-92235,(D)3(F)1(D)1(F)1(D)1(I)1(D)1(I)1(D)2(I)2,0.2857142857142857,57.14285714285714,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
40,,Fri Jun 18 10:07:16 EDT 2021,FiveChars.java,1624025236002,103405,0,(I)13,1.0,0.0,0.0,0.0,0.0,0.0,0.1262135922330097,0.0,0.0,0.0,0.0,0.0,0.1262135922330097,0.0,[]
41,,Fri Jun 18 10:08:59 EDT 2021,FiveChars.java,1624025339407,19755,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,[]
42,,Fri Jun 18 10:09:20 EDT 2021,FiveChars.java,1624025360703,10370,0,(I)1(R)1(I)3(R)1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.4,0.0,[]
43,,Fri Jun 18 10:09:31 EDT 2021,FiveChars.java,1624025371186,5492,5492,(R)9(I)15,0.625,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,1.8,3.0,0.0,[]
44,,Fri Jun 18 10:09:36 EDT 2021,FiveChars.java,1624025376811,22065,0,(I)2(R)1(D)4(F)2(D)5(F)1(D)1,0.125,62.5,0.0,18.75,0.0,0.0,0.7272727272727273,0.0,0.45454545454545453,0.13636363636363635,0.0,0.045454545454545456,0.09090909090909091,0.0,[]
45,,Fri Jun 18 10:09:58 EDT 2021,FiveChars.java,1624025398876,62925,0,(F)1(D)9(F)2(D)4,0.0,81.25,0.0,18.75,0.0,0.0,0.25806451612903225,0.0,0.20967741935483872,0.04838709677419355,0.0,0.0,0.0,0.0,[]
46,,Fri Jun 18 10:11:01 EDT 2021,Assignment3.java,1624025461801,59378,0,(D)4(F)2(D)4(I)1(D)2(F)2(D)1,0.0625,68.75,0.0,25.0,0.0,0.0,0.2711864406779661,0.0,0.1864406779661017,0.06779661016949153,0.0,0.0,0.01694915254237288,0.0,[]
47,,Fri Jun 18 10:12:01 EDT 2021,Assignment3.java,1624025521180,85112,0,(D)3(F)5(I)1(F)1(D)3(F)1,0.07142857142857142,42.857142857142854,0.0,50.0,0.0,0.0,0.16470588235294117,0.0,0.07058823529411765,0.08235294117647059,0.0,0.0,0.011764705882352941,0.0,[]
